#IATA	size	name	lat long	country_code	city	pop	heuristic	1	2	3
LFW	medium_airport	Lomé-Tokoin Airport	6.1656098366 1.2545100451	TG	Lomé	749700 0 0 0 
LGA	large_airport	La Guardia Airport	40.77719879 -73.87259674	US	New York	8175133 2 0 0 
LGB	medium_airport	Long Beach /Daugherty Field/ Airport	33.81769943 -118.1520004	US	Long Beach	462257 0 0 0 
LGG	large_airport	Liège Airport	50.6374015808 5.4432201385	BE	Liège	182597 0 0 0 
LGK	medium_airport	Langkawi International Airport	6.3297300339 99.7286987305	MY	Langkawi	30212 0 0 0 
LGP	medium_airport	Legazpi City International Airport	13.1575 123.735	PH	Legazpi City	179481 0 0 0 
LGR	medium_airport	Cochrane Airport	-47.2438011169 -72.5884017944	CL	Cochrane	2867 0 0 0 
LGW	large_airport	London Gatwick Airport	51.1481018066 -0.1902779937	GB	London	7556900 0 0 0 
LHE	medium_airport	Alama Iqbal International Airport	31.5216007233 74.4036026001	PK	Lahore	6310888 0 0 0 
LHK	medium_airport	Guangzhou MR Air Base	32.3894004822 111.6949996948	CN	Guanghua	253112 0 0 0 
LHR	large_airport	London Heathrow Airport	51.4706001282 -0.4619410038	GB	London	7556900 0 0 0 
LHS	medium_airport	Las Heras Airport	-46.5382995605 -68.9653015137	AR	Las Heras	9303 0 0 0 
LHW	medium_airport	Lanzhou Zhongchuan Airport	36.5152015686 103.620002747	CN	Lanzhou	3200000 0 0 0 
LIG	medium_airport	Limoges Airport	45.8628005981 1.1794400215	FR	Limoges/Bellegarde	5340 2 0 0 
LIH	medium_airport	Lihue Airport	21.9759998322 -159.3390045166	US	Lihue	6455 0 0 0 
LIL	medium_airport	Lille-Lesquin Airport	50.5619010925 3.0894401073	FR	Lille/Lesquin	6424 3 0 0 
LIM	large_airport	Jorge Chávez International Airport	-12.021900177 -77.1143035889	PE	Lima	7737002 0 0 0 
LIN	large_airport	Linate Airport	45.445098877 9.2767400742	IT	Milan	1236837 2 0 0 
MIX	 	Milan	45.445098877 9.2767400742	IT	Milan	1236837 2 0 0 
LINX	 	London	51.5286416 -0.1015987	GB	London	7556900 0 0 0 
LIO	medium_airport	Limon International Airport	9.9579601288 -83.0220031738	CR	Puerto Limon	63081 0 0 0 
LIP	medium_airport	Lins Airport	-21.6639995575 -49.7304992676	BR	Lins	69451 0 0 0 
LIR	medium_airport	Daniel Oduber Quiros International Airport	10.5932998657 -85.5444030762	CR	Liberia	45380 0 0 0 
LIS	large_airport	Lisbon Portela Airport	38.7812995911 -9.1359195709	PT	Lisbon	517802 0 0 0 
LIT	large_airport	Adams Field	34.7294006348 -92.2242965698	US	Little Rock	193524 0 0 0 
LIW	medium_airport	Loikaw Airport	19.6914997101 97.2147979736	MM	Loikaw	17293 0 0 0 
LJG	medium_airport	Lijiang Airport	26.6800003052 100.246002197	CN	Lijiang	1137600 0 0 0 
LJU	large_airport	Ljubljana Jože Pučnik Airport	46.2237014771 14.4575996399	SI	Ljubljana	272220 0 0 0 
LKL	medium_airport	Banak Airport	70.0688018799 24.9734992981	NO	Lakselv	2168 0 0 0 
LKO	medium_airport	Chaudhary Charan Singh International Airport	26.7605991364 80.8892974854	IN	Lucknow	2472011 0 0 0 
LKZ	large_airport	RAF Lakenheath	52.4093017578 0.5609999895	GB	Lakenheath	8590 0 0 0 
LLA	large_airport	Luleå Airport	65.543800354 22.1219997406	SE	Luleå	45551 0 0 0 
LLW	medium_airport	Lilongwe International Airport	-13.7894001007 33.78099823	MW	Lilongwe	646750 0 0 0 
LME	medium_airport	Le Mans-Arnage Airport	47.948600769 0.2016669959	FR	Le Mans/Arnage	5991 3 0 0 
LMM	medium_airport	Valle del Fuerte International Airport	25.6851997375 -109.081001282	MX	Los Mochis	214601 0 0 0 
LMN	medium_airport	Limbang Airport	4.8083000183 115.0100021362	MY	Limbang	26199 0 0 0 
LMO	medium_airport	RAF Lossiemouth	57.7052001953 -3.3391699791	GB	Lossiemouth	6841 0 0 0 
LMP	medium_airport	Lampedusa Airport	35.4978981018 12.6181001663	IT	Lampedusa	4065 0 0 0 
LMT	medium_airport	Klamath Falls Airport	42.1561012268 -121.733001709	US	Klamath Falls	20840 0 0 0 
LND	medium_airport	Hunt Field	42.8152008057 -108.730003357	US	Lander	7487 0 0 0 
LNK	medium_airport	Lincoln Airport	40.8510017395 -96.7592010498	US	Lincoln	258379 0 0 0 
LNS	medium_airport	Lancaster Airport	40.1217002869 -76.2960968018	US	Lancaster	59322 0 0 0 
LNY	medium_airport	Lanai Airport	20.7856006622 -156.9510040283	US	Lanai City	3102 0 0 0 
LNX	large_airport	London City Airport	51.5052986145 0.0552779995	GB	London	7556900 0 0 0 
LNZ	medium_airport	Linz Airport	48.2332000732 14.1875	AT	Linz	181162 0 0 0 
LOK	medium_airport	Lodwar Airport	3.1219699383 35.6086997986	KE	Lodwar	20219 0 0 0 
LOO	medium_airport	Laghouat Airport	33.7644004822 2.9283399582	DZ	Laghouat	113872 0 0 0 
LOP	medium_airport	Bandara International Lombok Airport	-8.757322 116.276675	ID	Mataram	318674 0 0 0 
LOS	large_airport	Murtala Muhammed International Airport	6.5773701668 3.321160078	NG	Lagos	9000000 0 0 0 
LPA	large_airport	Gran Canaria Airport	27.9319000244 -15.3865995407	ES	Las Palmas de Gran Canaria	381847 0 0 0 
LPG	medium_airport	La Plata Airport	-34.9722 -57.8947	AR	La Plata	694167 0 0 0 
LPI	medium_airport	Linköping City Airport	58.4062004089 15.6805000305	SE	Linköping	96732 0 0 0 
LPK	medium_airport	Lipetsk Airport	52.7028007507 39.5377998352	RU	Lipetsk	515655 0 0 0 
LPL	large_airport	Liverpool John Lennon Airport	53.3335990906 -2.8497200012	GB	Liverpool	468945 0 0 0 
LPP	medium_airport	Lappeenranta Airport	61.0446014404 28.1443996429	FI	Lappeenranta	59276 0 0 0 
LPX	medium_airport	Liepāja International Airport	56.5175018311 21.0969009399	LV	Liepāja	85132 0 0 0 
LRD	medium_airport	Laredo International Airport	27.543800354 -99.4616012573	US	Laredo	236091 0 0 0 
LRH	medium_airport	La Rochelle-Île de Ré Airport	46.1791992188 -1.1952799559	FR	La Rochelle/Île de Ré	76810 3 0 0 
LRL	medium_airport	Niamtougou International Airport	9.7673301697 1.0912499428	TG	Niamtougou	23261 0 0 0 
LRM	medium_airport	Casa De Campo International Airport	18.4507007599 -68.9117965698	DO	La Romana	208437 0 0 0 
LRT	medium_airport	Lorient South Brittany (Bretagne Sud) Airport	47.7606010437 -3.4400000572	FR	Lorient/Lann/Bihoué	58112 3 0 0 
LRU	medium_airport	Las Cruces International Airport	32.2893981934 -106.9219970703	US	Las Cruces	97618 0 0 0 
LSC	medium_airport	La Florida Airport	-29.9162006378 -71.1995010376	CL	La Serena-Coquimbo	161317 3 0 0 
LSE	medium_airport	La Crosse Municipal Airport	43.87900162 -91.25669861	US	La Crosse	51320 0 0 0 
LSH	medium_airport	Lashio Airport	22.9778995514 97.7521972656	MM	Lashio	131016 0 0 0 
LSI	medium_airport	Sumburgh Airport	59.8788986206 -1.2955600023	GB	Lerwick	6594 0 0 0 
LSL	medium_airport	Los Chiles Airport	11.0353002548 -84.7061004639	CR	Los Chiles	3342 0 0 0 
LST	medium_airport	Launceston Airport	-41.54529953 147.214004517	AU	Launceston	106153 0 0 0 
LSY	medium_airport	Lismore Airport	-28.8302993774 153.259994507	AU	Lismore	30086 0 0 0 
LTA	medium_airport	Tzaneen Airport	-23.8243999481 30.3292999268	ZA	Tzaneen	16954 0 0 0 
LTD	medium_airport	Ghadames East Airport	30.1516990662 9.7153100967	LY	Ghadames	7000 0 0 0 
LTI	medium_airport	Altai Airport	46.3763999939 96.2210998535	MN	Altai	15800 0 0 0 
LTK	large_airport	Bassel Al-Assad International Airport	35.4011001587 35.9486999512	SY	Latakia	340181 0 0 0 
LTM	medium_airport	Lethem Airport	3.3727600574 -59.7893981934	GY	Lethem	716 0 0 0 
LTN	large_airport	London Luton Airport	51.8746986389 -0.3683330119	GB	London	7556900 0 0 0 
LTO	medium_airport	Loreto International Airport	25.989200592 -111.3479995728	MX	Loreto	19779 2 0 0 
LTQ	medium_airport	Le Touquet-Côte d'Opale Airport	50.5173988342 1.6205899715	FR	Le Touquet-Paris-Plage	5696 0 0 0 
LTU	medium_airport	Murod Kond Airport	18.4115009308 76.4646987915	IN	Latur	348967 0 0 0 
LTX	large_airport	Cotopaxi International Airport	-0.906832993 -78.6157989502	EC	Latacunga	51717 0 0 0 
LUG	medium_airport	Lugano Airport	46.0042991638 8.9105796814	CH	Lugano	26365 0 0 0 
LUK	medium_airport	Cincinnati Municipal Airport Lunken Field	39.10329819 -84.41860199	US	Cincinnati	296943 0 0 0 
LUM	medium_airport	Mangshi Airport	24.4011001587 98.5317001343	CN	Luxi	91750 2 0 0 
LUN	medium_airport	Lusaka International Airport	-15.3308000565 28.4526004791	ZM	Lusaka	1267440 0 0 0 
LUO	medium_airport	Luena Airport	-11.7680997849 19.8976993561	AO	Luena	21115 0 0 0 
LUQ	medium_airport	Brigadier Mayor D Cesar Raul Ojeda Airport	-33.2732009888 -66.3563995361	AR	San Luis	183982 0 0 0 
LUX	large_airport	Luxembourg-Findel International Airport	49.6265983582 6.211520195	LU	Luxembourg	76684 0 0 0 
LVA	medium_airport	Laval-Entrammes Airport	48.0313987732 -0.7429860234	FR	Laval/Entrammes	1951 3 0 0 
LVI	medium_airport	Livingstone Airport	-17.8218002319 25.8227005005	ZM	Livingstone	109203 0 0 0 
LWB	medium_airport	Greenbrier Valley Airport	37.8582992554 -80.3994979858	US	Lewisburg	3830 0 0 0 
LWN	medium_airport	Gyumri Shirak Airport	40.7504005432 43.8592987061	AM	Gyumri	148381 0 0 0 
LWO	medium_airport	Lviv International Airport	49.8125 23.9561004639	UA	Lviv	717803 0 0 0 
LWR	medium_airport	Leeuwarden Air Base	53.2285995483 5.7605600357	NL	Leeuwarden	91424 0 0 0 
LWS	medium_airport	Lewiston Nez Perce County Airport	46.3745002747 -117.0149993896	US	Lewiston	31894 0 0 0 
LWT	medium_airport	Lewistown Municipal Airport	47.0493011475 -109.4670028687	US	Lewistown	5901 0 0 0 
LXA	medium_airport	Lhasa Gonggar Airport	29.2978000641 90.9119033813	CN	Lhasa	118721 0 0 0 
LXR	medium_airport	Luxor International Airport	25.670999527 32.7066001892	EG	Luxor	422407 0 0 0 
LYE	medium_airport	RAF Lyneham	51.5051002502 -1.9934300184	GB	Lyneham	5437 0 0 0 
LYH	medium_airport	Lynchburg Regional Preston Glenn Field	37.3266983032 -79.2004013062	US	Lynchburg	75568 0 0 0 
LYN	medium_airport	Lyon-Bron Airport	45.7271995544 4.944270134	FR	Lyon/Bron	37825 3 0 0 
LYP	medium_airport	Faisalabad International Airport	31.3649997711 72.9947967529	PK	Faisalabad	2506595 0 0 0 
LYS	medium_airport	Lyon Saint-Exupéry Airport	45.726398468 5.0908298492	FR	Lyon	472317 0 0 0 
LZC	medium_airport	Lázaro Cárdenas Airport	18.0016994476 -102.221000671	MX	Lázaro Cárdenas	84001 2 0 0 
MAA	large_airport	Chennai International Airport	12.9900054932 80.1692962646	IN	Chennai	4328063 0 0 0 
MAB	medium_airport	João Correa da Rocha Airport	-5.3685898781 -49.1380004883	BR	Marabá	145860 0 0 0 
MAD	large_airport	Madrid Barajas International Airport	40.4936 -3.56676	ES	Madrid	3255944 0 0 0 
MAF	medium_airport	Midland International Airport	31.9424991608 -102.202003479	US	Midland	111147 0 0 0 
MAG	medium_airport	Madang Airport	-5.2070798874 145.789001465	PG	Madang	27419 0 0 0 
MAI	medium_airport	Mangochi Airport	-14.4829998016 35.266998291	MW	Mangochi	40236 0 0 0 
MAK	medium_airport	Malakal Airport	9.5589704514 31.6522006989	SS	Malakal	160765 0 0 0 
MAM	medium_airport	General Servando Canales International Airport	25.7698993683 -97.5252990723	MX	Matamoros	104024 0 0 0 
MAN	large_airport	Manchester Airport	53.3536987305 -2.2749500275	GB	Manchester	395515 0 0 0 
MAO	medium_airport	Eduardo Gomes International Airport	-3.0386099815 -60.0497016907	BR	Manaus	1598210 0 0 0 
MAR	medium_airport	La Chinita International Airport	10.5582084656 -71.7278594971	VE	Maracaibo	2225000 0 0 0 
MAX	medium_airport	Ouro Sogui Airport	15.5936002731 -13.3227996826	SN	Matam	15306 0 0 0 
MAZ	medium_airport	Eugenio Maria De Hostos Airport	18.2556991577 -67.1484985352	PR	Mayaguez	78647 0 0 0 
MBA	large_airport	Mombasa Moi International Airport	-4.0348300934 39.5942001343	KE	Mombasa	799668 0 0 0 
MBD	medium_airport	Mmabatho International Airport	-25.7984008789 25.5480003357	ZA	Mafeking	14000 0 0 0 
MBE	medium_airport	Monbetsu Airport	44.3039016724 143.404006958	JP	Monbetsu	26895 0 0 0 
MBJ	medium_airport	Sangster International Airport	18.5037002563 -77.9133987427	JM	Montego Bay	82867 0 0 0 
MBS	large_airport	MBS International Airport	43.5329017639 -84.0795974731	US	Saginaw	51508 0 0 0 
MBT	medium_airport	Moises R. Espinosa Airport	12.3694000244 123.628997803	PH	Masbate	47490 0 0 0 
MBW	medium_airport	Melbourne Moorabbin Airport	-37.9757995605 145.1020050049	AU	Melbourne	4246375 0 0 0 
MCE	medium_airport	Merced Regional Macready Field	37.28469849 -120.5139999	US	Merced	78958 0 0 0 
MCH	medium_airport	General Manuel Serrano Airport	-3.2688999176 -79.9616012573	EC	Machala	198123 0 0 0 
MCI	large_airport	Kansas City International Airport	39.2975997925 -94.7138977051	US	Kansas City	459787 0 0 0 
MCJ	medium_airport	Jorge Isaac Airport	11.2325 -72.4901	CO	La Mina-Maicao	130348 3 0 0 
MCN	medium_airport	Middle Georgia Regional Airport	32.6927986145 -83.6492004395	US	Macon	91351 0 0 0 
MCO	large_airport	Orlando International Airport	28.4293994904 -81.3089981079	US	Orlando	238300 0 0 0 
MCP	medium_airport	Alberto Alcolumbre Airport	0.0506640002 -51.0722007751	BR	Macapá	338936 0 0 0 
MCS	medium_airport	Monte Caseros Airport	-30.2719 -57.6402	AR	Monte Caseros	24671 0 0 0 
MCT	large_airport	Muscat International Airport	23.5932998657 58.2844009399	OM	Muscat	797000 0 0 0 
MCU	medium_airport	Montluçon-Guéret Airport	46.2225990295 2.3639600277	FR	Montluçon/Guéret	15853 3 0 0 
MCW	medium_airport	Mason City Municipal Airport	43.1577987671 -93.3312988281	US	Mason City	28079 0 0 0 
MCX	medium_airport	Uytash Airport	42.8167991638 47.6523017883	RU	Makhachkala	497959 0 0 0 
MCZ	medium_airport	Zumbi dos Palmares Airport	-9.5108098984 -35.7916984558	BR	Maceió	954991 0 0 0 
MDC	medium_airport	Sam Ratulangi Airport	1.5492600203 124.9260025024	ID	Manado-Celebes Island	451893 3 0 0 
MDE	medium_airport	Jose Maria Córdova International Airport	6.16454 -75.4231	CO	Rionegro	62291 0 0 0 
MDG	medium_airport	Mudanjiang Hailang International Airport	44.5241012573 129.569000244	CN	Mudanjiang	665915 0 0 0 
MDH	medium_airport	Southern Illinois Airport	37.7780990601 -89.2519989014	US	Carbondale/Murphysboro	7970 3 0 0 
MDI	medium_airport	Makurdi Airport	7.7038798332 8.613940239	NG	Makurdi	292645 0 0 0 
MDK	medium_airport	Mbandaka Airport	0.0226000007 18.2887001038	CD	Mbandaka	184185 0 0 0 
MDL	large_airport	Mandalay International Airport	21.7021999359 95.977897644	MM	Mandalay	1208099 0 0 0 
MDQ	medium_airport	Ástor Piazzola International Airport	-37.9342 -57.5733	AR	Mar del Plata	553935 0 0 0 
MDT	medium_airport	Harrisburg International Airport	40.1935005188 -76.7633972168	US	Harrisburg	49528 0 0 0 
MDW	large_airport	Chicago Midway International Airport	41.7859992981 -87.7524032593	US	Chicago	2695598 0 0 0 
MDZ	medium_airport	El Plumerillo Airport	-32.8316993713 -68.7929000854	AR	Mendoza	876884 0 0 0 
MEA	medium_airport	Macaé Airport	-22.343000412 -41.7659988403	BR	Macaé	143029 0 0 0 
MEC	medium_airport	Eloy Alfaro International Airport	-0.9460780025 -80.6788024902	EC	Manta	183166 0 0 0 
MED	large_airport	Prince Mohammad Bin Abdulaziz Airport	24.5534000397 39.7051010132	SA	Medina	1300000 0 0 0 
MEG	medium_airport	Malanje Airport	-9.5250902176 16.3124008179	AO	Malanje	87046 0 0 0 
MEH	medium_airport	Mehamn Airport	71.0297012329 27.8267002106	NO	Mehamn	742 0 0 0 
MEI	medium_airport	Key Field	32.3325996399 -88.7518997192	US	Meridian	41148 0 0 0 
MEK	medium_airport	Bassatine Airport	33.8791007996 -5.5151200294	MA	Meknes	545705 0 0 0 
MEL	large_airport	Melbourne International Airport	-37.6733016968 144.8430023193	AU	Melbourne	4246375 0 0 0 
MEM	large_airport	Memphis International Airport	35.0424003601 -89.9766998291	US	Memphis	646889 0 0 0 
MEN	medium_airport	Mende-Brenoux Airport	44.5021018982 3.5328199863	FR	Mende/Brénoux	14837 3 0 0 
MES	medium_airport	Medan/Polonia International Airport	3.559167 98.671111	ID	Medan-Sumatra Island	1750971 3 0 0 
MEU	medium_airport	Monte Dourado Airport	-0.8898389935 -52.6021995544	BR	Almeirim	20464 0 0 0 
MEX	large_airport	Licenciado Benito Juarez International Airport	19.4363002777 -99.0720977783	MX	Mexico City	12294193 0 0 0 
MFG	medium_airport	Muzaffarabad Airport	34.3390007019 73.5085983276	PK	Muzaffarabad	725000 0 0 0 
MFM	large_airport	Macau International Airport	22.1495990753 113.5920028687	MO	Macau	520400 0 0 0 
MFQ	medium_airport	Maradi Airport	13.5024995804 7.1267499924	NE	Maradi	163487 0 0 0 
MFR	medium_airport	Rogue Valley International Medford Airport	42.3741989136 -122.8730010986	US	Medford	74907 0 0 0 
MGA	medium_airport	Augusto C. Sandino (Managua) International Airport	12.141500473 -86.1681976318	NI	Managua	973087 0 0 0 
MGF	medium_airport	Regional de Maringá - Sílvio Nane Junior Airport	-23.4794445038 -52.01222229	BR	Maringá	311724 0 0 0 
MGH	medium_airport	Margate Airport	-30.8574008942 30.343000412	ZA	Margate	34407 0 0 0 
MGL	medium_airport	Mönchengladbach Airport	51.2302780151 6.5044441223	DE	Mönchengladbach	261742 0 0 0 
MGM	large_airport	Montgomery Regional (Dannelly Field) Airport	32.30059814 -86.39399719	US	Montgomery	205764 0 0 0 
MGN	medium_airport	Baracoa Airport	9.28474 -74.8461	CO	Magangué	100313 0 0 0 
MGQ	medium_airport	Aden Adde International Airport	2.0144400597 45.3046989441	SO	Mogadishu	2587183 0 0 0 
MGW	medium_airport	Morgantown Municipal Walter L. Bill Hart Field	39.64289856 -79.91629791	US	Morgantown	29660 0 0 0 
MHD	large_airport	Mashhad International Airport	36.2351989746 59.6409988403	IR	Mashhad	2307177 0 0 0 
MHG	medium_airport	Mannheim-City Airport	49.4730567932 8.514166832	DE	Mannheim	307960 0 0 0 
MHH	medium_airport	Marsh Harbour International Airport	26.5114002228 -77.0835037231	BS	Marsh Harbour	5314 0 0 0 
MHK	medium_airport	Manhattan Regional Airport	39.1409988403 -96.6707992554	US	Manhattan	52281 0 0 0 
MHP	medium_airport	Minsk 1 Airport	53.8644981384 27.5396995544	BY	Minsk	1742124 0 0 0 
MHT	large_airport	Manchester Airport	42.932598114 -71.4356994629	US	Manchester	109565 0 0 0 
MHZ	large_airport	RAF Mildenhall	52.3619003296 0.4864059985	GB	Mildenhall	477 0 0 0 
MIA	large_airport	Miami International Airport	25.7931995392 -80.2906036377	US	Miami	399457 0 0 0 
NAP		Miami	25.7931995392 -80.2906036377	US	Miami	399457 2 0 0 
MID	medium_airport	Licenciado Manuel Crescencio Rejon Int Airport	20.9370002747 -89.657699585	MX	Mérida	717175 2 0 0 
MIE	medium_airport	Delaware County Johnson Field	40.2422981262 -85.3958969116	US	Muncie	70085 0 0 0 
MIG	medium_airport	Mianyang Airport	31.4281005859 104.7409973145	CN	Mianyang	264136 0 0 0 
MII	medium_airport	Marília Airport	-22.1968994141 -49.926399231	BR	Marília	212218 0 0 0 
MIK	medium_airport	Mikkeli Airport	61.6865997314 27.2017993927	FI	Mikkeli	46550 0 0 0 
MIM	medium_airport	Merimbula Airport	-36.9085998535 149.901000977	AU	Merimbula	6367 0 0 0 
MIP	medium_airport	Ramon Air Base	30.7761001587 34.6666984558	IL	Beersheba	186600 0 0 0 
MIR	medium_airport	Monastir Habib Bourguiba International Airport	35.7580986023 10.754699707	TN	Monastir	71546 0 0 0 
MIU	medium_airport	Maiduguri International Airport	11.8552999496 13.0809001923	NG	Maiduguri	1112449 0 0 0 
MJF	medium_airport	Mosjøen Airport Kjærstad	65.783996582 13.2149000168	NO	Mosjoen	9636 0 0 0 
MJI	medium_airport	Mitiga Airport	32.8941001892 13.2760000229	LY	Tripoli	1150989 0 0 0 
MJL	medium_airport	Mouilla Ville Airport	-1.8451399803 11.0566997528	GA	Mouila	22469 0 0 0 
MJT	medium_airport	Mytilene International Airport	39.0567016602 26.5983009338	GR	Mytilene	28322 0 0 0 
MJV	medium_airport	San Javier Airport	37.7750015259 -0.8123890162	ES	San Javier	31432 0 0 0 
MJZ	medium_airport	Mirny Airport	62.5346984863 114.0390014648	RU	Mirny	40308 0 0 0 
MKC	medium_airport	Charles B. Wheeler Downtown Airport	39.1231994629 -94.5927963257	US	Kansas City	459787 0 0 0 
MKE	large_airport	General Mitchell International Airport	42.9472007751 -87.8965988159	US	Milwaukee	594833 0 0 0 
MKK	medium_airport	Molokai Airport	21.1529006958 -157.095993042	US	Kaunakakai	3425 0 0 0 
MKL	medium_airport	Mc Kellar Sipes Regional Airport	35.59989929 -88.91560364	US	Jackson	65211 0 0 0 
MKU	medium_airport	Makokou Airport	0.5792109966 12.8908996582	GA	Makokou	13571 0 0 0 
MKW	medium_airport	Rendani Airport	-0.8918330073 134.0489959717	ID	Manokwari-Papua Island	53190 3 0 0 
MKY	medium_airport	Mackay Airport	-21.1716995239 149.179992676	AU	Mackay	74219 0 0 0 
MKZ	medium_airport	Malacca Airport	2.2633600235 102.251998901	MY	Malacca	180671 0 0 0 
MLA	large_airport	Malta International Airport	35.857498 14.4775	MT	Luqa	5053 0 0 0 
MLB	medium_airport	Melbourne International Airport	28.1028003693 -80.6453018188	US	Melbourne	76068 0 0 0 
MLE	large_airport	Malé International Airport	4.1918301582 73.5290985107	MV	Malé	103693 0 0 0 
MLI	large_airport	Quad City International Airport	41.4485015869 -90.5074996948	US	Moline	43483 0 0 0 
MLM	medium_airport	General Francisco J. Mujica International Airport	19.849899292 -101.025001526	MX	Morelia	592797 0 0 0 
MLN	medium_airport	Melilla Airport	35.279800415 -2.9562599659	ES	Melilla	73460 0 0 0 
MLS	medium_airport	Frank Wiley Field	46.4280014038 -105.8860015869	US	Miles City	8410 0 0 0 
MLU	large_airport	Monroe Regional Airport	32.5108985901 -92.0376968384	US	Monroe	48815 0 0 0 
MLW	medium_airport	Spriggs Payne Airport	6.2890601158 -10.7587003708	LR	Monrovia	939524 0 0 0 
MLX	medium_airport	Malatya Erhaç Airport	38.4352989197 38.0909996033	TR	Malatya	441805 0 0 0 
MME	medium_airport	Durham Tees Valley Airport	54.5092010498 -1.4294099808	GB	Durham	45696 0 0 0 
MMJ	medium_airport	Matsumoto Airport	36.1668014526 137.9230041504	JP	Matsumoto	210667 0 0 0 
MMK	medium_airport	Murmansk Airport	68.7817001343 32.7508010864	RU	Murmansk	319263 0 0 0 
MMO	medium_airport	Maio Airport	15.1559000015 -23.2136993408	CV	Vila do Maio	3009 0 0 0 
MMU	medium_airport	Morristown Municipal Airport	40.7994003296 -74.4149017334	US	Morristown	18411 0 0 0 
MMX	large_airport	Malmö Sturup Airport	55.536305364 13.3761978149	SE	Malmö	261548 0 0 0 
MNL	large_airport	Ninoy Aquino International Airport	14.508600235 121.019996643	PH	Manila	10444527 0 0 0 
MNR	medium_airport	Mongu Airport	-15.2545003891 23.1623001099	ZM	Mongu	52534 0 0 0 
MNX	medium_airport	Manicoré Airport	-5.8113799095 -61.278301239	BR	Manicoré	14055 0 0 0 
MOA	medium_airport	Orestes Acosta Airport	20.6539001465 -74.922203064	CU	Moa	92852 0 0 0 
MOB	large_airport	Mobile Regional Airport	30.6912002563 -88.2427978516	US	Mobile	195111 0 0 0 
MOC	medium_airport	Mário Ribeiro Airport	-16.7068996429 -43.818901062	BR	Montes Claros	332379 0 0 0 
MOD	medium_airport	Modesto City Co-Harry Sham Field	37.62580109 -120.9540024	US	Modesto	201165 0 0 0 
MOL	medium_airport	Molde Airport	62.7447013855 7.2624998093	NO	Årø	2052 0 0 0 
MOT	medium_airport	Minot International Airport	48.2593994141 -101.2799987793	US	Minot	40888 0 0 0 
MOV	medium_airport	Moranbah Airport	-22.057800293 148.07699585	AU	Moranbah	10000 0 0 0 
MPD	medium_airport	Mirpur Khas Air Base	25.6825008392 69.0727996826	PK	Mirpur Khas	215657 0 0 0 
MPH	medium_airport	Godofredo P. Ramos Airport	11.9245004654 121.95400238	PH	Malay	61524 2 0 0 
MPL	medium_airport	Montpellier-Méditerranée Airport	43.5761985779 3.9630100727	FR	Montpellier/Méditerranée	248252 3 0 0 
MPM	medium_airport	Maputo Airport	-25.9207992554 32.5726013184	MZ	Maputo	1191613 0 0 0 
MPV	medium_airport	Edward F Knapp State Airport	44.20349884 -72.56230164	US	Barre/Montpelier	7855 3 0 0 
MPW	medium_airport	Mariupol International Airport	47.0760993958 37.4496002197	UA	Mariupol	481626 0 0 0 
MQC	medium_airport	Miquelon Airport	47.095500946 -56.3802986145	PM	Miquelon	1141 0 0 0 
MQF	medium_airport	Magnitogorsk International Airport	53.3931007385 58.7556991577	RU	Magnitogorsk	413351 0 0 0 
MQL	medium_airport	Mildura Airport	-34.2291984558 142.085998535	AU	Mildura	30016 0 0 0 
MQM	medium_airport	Mardin Airport	37.2233009338 40.6316986084	TR	Mardin	71373 0 0 0 
MQN	medium_airport	Mo i Rana Airport Røssvoll	66.363899231 14.3014001846	NO	Mo i Rana	17853 0 0 0 
MQP	medium_airport	Kruger Mpumalanga International Airport	-25.3831996918 31.1056003571	ZA	Mpumalanga	140121 0 0 0 
MQT	medium_airport	Sawyer International Airport	46.3535995483 -87.395401001	US	Marquette	21355 0 0 0 
MQU	medium_airport	Jose Celestino Mutis Airport	5.21256 -74.8836	CO	Mariquita	23104 0 0 0 
MRD	medium_airport	Alberto Carnevalli Airport	8.58207798 -71.1610412598	VE	Mérida	300000 0 0 0 
MRI	medium_airport	Merrill Field	61.2135009766 -149.8439941406	US	Anchorage	291826 0 0 0 
MRO	medium_airport	Hood Airport	-40.9733009338 175.6340026855	NZ	Masterton	20698 0 0 0 
MRQ	medium_airport	Marinduque Airport	13.361000061 121.8259963989	PH	Gasan	2228 0 0 0 
MRR	medium_airport	Jose Maria Velasco Ibarra Airport	-4.3782300949 -79.9410018921	EC	Macará	13035 0 0 0 
MRS	large_airport	Marseille Provence Airport	43.439271922 5.2214241028	FR	Marseille	794811 0 0 0 
MRU	medium_airport	Sir Seewoosagur Ramgoolam International Airport	-20.4302005768 57.6836013794	MU	Port Louis	155226 0 0 0 
MRV	medium_airport	Mineralnyye Vody Airport	44.2251014709 43.0819015503	RU	Mineralnyye Vody	76280 0 0 0 
MRY	medium_airport	Monterey Peninsula Airport	36.5870018005 -121.8430023193	US	Monterey	27810 0 0 0 
MRZ	medium_airport	Moree Airport	-29.4988994598 149.845001221	AU	Moree	8203 0 0 0 
MSE	medium_airport	Kent International Airport	51.3422012329 1.3461099863	GB	Manston	5261 0 0 0 
MSJ	medium_airport	Misawa Air Base	40.7032012939 141.367996216	JP	Misawa	42805 0 0 0 
MSL	medium_airport	Northwest Alabama Regional Airport	34.74530029 -87.61019897	US	Muscle Shoals	13146 0 0 0 
MSN	large_airport	Dane County Regional Truax Field	43.1399002075 -89.3375015259	US	Madison	233209 0 0 0 
